"COD_EMPRESA","NUM_PEDIDO","NUM_SEQUENCIA","DEN_TEXTO_1","DEN_TEXTO_2","DEN_TEXTO_3","DEN_TEXTO_4","DEN_TEXTO_5"
"01",20646,25,"CUNHA LAT. SUP.DIR. 59.328.500.000 BM 100/80 - PESO 300 KG                  ",(null),(null),(null),(null)
"01",20646,26,"CUNHA LAT SUP ESQ 59.328.502.000 BM 100/80 - PESO 300 KG                    ",(null),(null),(null),(null)
"01",20646,1,"MANTA COD N55309257 HP 4                                                    ",(null),(null),(null),(null)
"01",20646,3,"COD N12080210 HP 4                                                          ",(null),(null),(null),(null)
"01",20646,9,"PLACA DE ALIMENTACAO HP 300                                                 ",(null),(null),(null),(null)
"01",20666,4,"CONE DE ALIMENTACAO HP 4 N 98000008                                         ",(null),(null),(null),(null)
"01",20980,5," FUSIVEL (ABANADEIRA) 300 MM FACO PESO 70 KG                                ",(null),(null),(null),(null)
"01",22217,5,"MPC 6B RAMPA 22535  (MN)                                                    ",(null),(null),(null),(null)
"01",22902,0,"MATERIAL: WCB - WC1 - WC6 RESPECTIVAMENTE                                   ","PRAZO DE ENTREGA A COMBINAR NO ATO DO PEDIDO                                ",(null),(null),(null)
"01",20717,0,"PRONTA ENTREGA                                                              ",(null),(null),(null),(null)
"01",22902,1,"*** MATERIAL - ASTM A216 GR.WCB (MBJ-A2) ***                                ","PRECO POR KG                                                                ",(null),(null),(null)
"01",21040,2,"USINAGEM EIXO 4820                                                          ",(null),(null),(null),(null)
"01",20952,6,"MONTAGEM ROLDANA COM EIXO: R$ 270,00/ CONJUNTO                              ",(null),(null),(null),(null)
"01",20952,7,"USINAGEM - ROLDANA GRANULADOR 3450 X 8600 -  R$ 2.385,00/PECA               ",(null),(null),(null),(null)
"01",20889,1,"SOMENTE FUNDIDO ( ASTM A 532 CLASSE II D)                                   ",(null),(null),(null),(null)
"01",20889,2,"SOMENTE FUNDIDO ( ASTM A 532 CLASSE II D)                                   ",(null),(null),(null),(null)
"01",20952,8,"USINAGEM - EIXO GRANULADOR: R$ 1.455,00 / PECA                              ",(null),(null),(null),(null)
"01",20952,9,"MONTAGEM ROLDANA COM EIXO: R$ 270,00 / CONJUNTO                             ",(null),(null),(null),(null)
"01",20952,10,"USINAGEM ROLADANA - SECADOR 33000 X 32000 R$ 2.385,00/ PECA                 ",(null),(null),(null),(null)
"01",21040,3,"TAMPA (POSICAO 8) - USINAGEM                                                ",(null),(null),(null),(null)
"01",21040,4,"TAMPA (POSICAO 9) - USINAGEM                                                ",(null),(null),(null),(null)
"01",21040,5,"LABIRINTO (POSICAO 10) - USINAGEM                                           ",(null),(null),(null),(null)
"01",21040,6,"FUNDIDO ROLDANA 8635 - 534 X 220 (330 KG)                                   ",(null),(null),(null),(null)
"01",21042,3,"USINAGEM - ROLDANA                                                          ",(null),(null),(null),(null)
"01",21040,7,"COMPONENTES SERAO ENVIADOS PELA ROSSINOX MONTAGEM DO CONJUNTO               ",(null),(null),(null),(null)
"01",21042,2,"USINAGEM - EIXO                                                             ",(null),(null),(null),(null)
"01",21042,4,"MONTAGEM (EIXO+ROLDANA+MANCAIS+ROLAMENTOS)                                  ",(null),(null),(null),(null)
"01",21042,1,"FUNDIDO - ROLDANA                                                           ",(null),(null),(null),(null)
"01",21051,4,"MAND MOVEL C 100 6 DENTES AP COD 550M2200694 PESO 1245KG LIGA 710           ",(null),(null),(null),(null)
"01",21051,2,"LIGA 710                                                                    ",(null),(null),(null),(null)
"01",21051,1,"LIGA 710                                                                    ",(null),(null),(null),(null)
"01",21068,1,"CLASSIFICACAO FISCAL 8474.90.00                                             ",(null),(null),(null),(null)
"01",21068,2,"8474.90.00 CLASSIFICACAO FISCAL                                             ",(null),(null),(null),(null)
"01",21068,0,"IMPOSTOS INCLUSOS (ICMS,PIS E CONFINS, IPI CONFORME ALIQUOTA VIGENTE NO MO- ","MENTO DO FATURAMENTO)                                                       ",(null),(null),(null)
"01",21085,1,"MANDIBULA FIXA 10 DENTES ESCO FACO 59.228.297.000 PESO 720 KG               ",(null),(null),(null),(null)
"01",21085,2,"MANDIBULA MOVEL 9 DENTES ESCO 59.228.298.000 PESO 740 KG                    ",(null),(null),(null),(null)
"01",21085,7,"CUNHA FIXACAO MAND MOVEL 59.208.981.000 44 KG (120/40 FACO)                 ",(null),(null),(null),(null)
"01",22807,0,"PRECO POR KG                                                                ","MATERIA: WC9 (MBJ-A9)                                                       ","ENTREGA: 30 DIAS DA DATA DO PEDIDO (MODELO JA NA PIACENTINI)                ",(null),(null)
"01",21085,3," CUNHA LAT. INF.DIR. 59.412.148.000 - 27 KG (120/40 - FACO)                 ",(null),(null),(null),(null)
"01",21085,4," CUNHA LAT. INF.ESQ. 59.412.147.000 - 27 KG (120/40 - FACO)                 ",(null),(null),(null),(null)
"01",21085,5," CUNHA LAT.SUP.DIR. 59.412.149.000 - 80 KG (120/40 - FACO)                  ",(null),(null),(null),(null)
"01",21085,6," CUNHA LAT. SUP.ESQ. 59.412.150.000 -80 KG (120/40 - FACO)                  ",(null),(null),(null),(null)
"01",21108,1," RETORONO DA SUCATA CORRESPONDENTE AS PECAS ENVIADAS                        ",(null),(null),(null),(null)
"01",22403,1," *** ENTREGA: DE 3 A 5 UTEIS DA DATA DO PEDIDO ***                          ",(null),(null),(null),(null)
"01",22000,0,"PEDIDO QUE SE REFERE A NF 21.764 (PEDIDO 21441)                             ",(null),(null),(null),(null)
"01",22217,4,"REVEST TRAS INTER MPC 3 B (MN) 22532                                        ",(null),(null),(null),(null)
"01",22403,2," *** ENTREGA: DE 3 A 5 UTEIS DA DATA DO PEDIDO ***                          ",(null),(null),(null),(null)
"01",22403,3," *** ENTREGA: DE 3 A 5 UTEIS DA DATA DO PEDIDO ***                          ",(null),(null),(null),(null)
"01",20327,1," REFERENCIA METSO 5013-0770 REFERENCIA FACO 80202212000                     ",(null),(null),(null),(null)
"01",20327,2," RFERENCIA METSO 5520-6753                                                  ",(null),(null),(null),(null)
"01",24625,0,"PRAZO DE ENTREGA:35 DIAS.                                                   ","CONDICAO DE PAGTO: 45 DDL - PAGAMENTOS SOMENTES NA QUINTAS-FEIRAS.          ",(null),(null),(null)
"01",20518,1," CANALETA DO QUEIXO / CONTRA CUNHA COD: 592908933000 PESO: 95 KG            ","CALHA TIPO ABANADEIRA FACO 150/120                                          ",(null),(null),(null)
"01",22397,0,"1) PRAZO DE ENTREGA: 20 DIAS A CONTAR DA DATA DA CONFIRMACAO DO PEDIDO      ",(null),(null),(null),(null)
"01",22544,1,"* 20 DIAS A CONTAR DA DATA DE CONFIRMACAO DO PEDIDO *                       ",(null),(null),(null),(null)
"01",22544,2," * 20 DIAS A CONTAR DA DATA DE CONFIRMACAO DO PEDIDO *                      ",(null),(null),(null),(null)
"01",20479,1,"10 DIAS UTEIS A CONTAR DA DATA DE CONFIRMACAO DO PEDIDO                     ",(null),(null),(null),(null)
"01",20446,1," - 18 DIAS DA DATA DE ENTREGA                                               ",(null),(null),(null),(null)
"01",20446,2," - 18 DIAS DA DATA DE ENTREGA                                               ",(null),(null),(null),(null)
"01",20479,2," 10 DIAS UTEIS A CONTAR DA DATA DE CONFIMACAO DO PEDIDO                     ","ESTE DISCOS NAO FAZEM PARTE DO ROTOR ACIMA SAO PARA O ROTOR DE CHAPA        ","MOINHO 7275-CD                                                              ",(null),(null)
"01",27099,0,"1) QUADRO PREPARADO PARA UTILIZACAO DE TELA DE BORRACHA                     ","2) PRAZO DE ENTREGA: 20 DIAS A CONTAR DA DATA DA CONFIRMACAO DO PEDIDO      ",(null),(null),(null)
"01",20554,0,"CLIENTE RETIRA                                                              ",(null),(null),(null),(null)
"01",26160,0,"1) SERVICOS A SEREM EXECUTADOS CONFORME OMS 199/200/201/202                 ","2) DESCRICAO DOS SERVICOS REALIZADOS CONFORME ORCAMENTO (PDF) 006-2019      ","3) PRAZO DE ENTREGA: 25 DIAS UTEIS A CONTAR DA DATA DA CONFIRMACAO DO PEDIDO",(null),(null)
"01",20633,0,"PAGAMENTO EM CHEQUE                                                         ",(null),(null),(null),(null)
"01",27131,0,"1) VALOR POR QUILO R$ 37,00 - MAT. DIN39NICRMO4 - (A22)                     ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS SO PRECO/KG SUPRACITADO      ","3) PRZO DE ENTREGA: ¡ COMBINAR                                              ","4) CERTIFICADOS: PROPRIEDADE MECANICA, METALOGRAFIA E ANALISE QUIMICA       ","5) ENSAIOS: ULTRASSON / PM                                                  "
"01",22976,0,"CERTIFICADOS INCLUSOS: ANALISE QUIMICA;                                     ","AS PECAS SERAO FUNDIDAS E PESANDAS, SENDO COBRADO O VALOR POR KG.           ","PRAZO DE ENTREGA: 30/45 DIAS A CONTAR DA CONFIRMACAO DO PEDIDO CONDICIONADA ","A CHEGADA DO MODELO EM NOSSA FABRICA.                                       ",(null)
"01",22976,1,"DESCRICAO 0.12.501.042.0 DESENHO 1.30.0781.00.3 REV. 6                      ","MATERIAL: ASTM A217 WC6 (MBJ-A31)                                           ",(null),(null),(null)
"01",22976,2,"DESCRICAO: 0.12.501.029.0 DESENHO 1.30.0781.00.3 REV. 6                     ","MATERIAL: ASTM A217 WC6 (MBJ-A31)                                           ",(null),(null),(null)
"01",20775,1,"REVESTIMENTO DO BOJO SX MEDIO HP 400 1470 KG (QUATERNARIO)                  ",(null),(null),(null),(null)
"01",20775,2,"MANTA HP 400 C/C GROSSO 1280 KG (QUATERNARIO)                               ",(null),(null),(null),(null)
"01",20775,3,"REVESTIMENTO BOJO STD MEDIO HP 400 1162 KG (TERCIARIO)                      ",(null),(null),(null),(null)
"01",20775,4,"MANTA STD HP 400 1312 KG (TERCIARIO)                                        ",(null),(null),(null),(null)
"01",21050,2,"PLACA REVESTIMENTO (MANGANES) POSICAO 2/3 PESO 188 KG                       ",(null),(null),(null),(null)
"01",23676,2,"**MAND MV 102G041/43 8050 (8 DENTES GR) - FURLAN PESO 513 K**               ",(null),(null),(null),(null)
"01",21141,0,"1) SENSORES DE NIVEIS DANIFICADOS PELA MINERACAO TABOCA NA MONTAGEM DO SISTE","MA DE MOAGEM DE ESCORIA E MISTURA DOS FORNOS                                ","2) OS MESMOS SERAO LEVADO PELO SR. PEDRO CARRER DA EMPRESA RC COMERCIO (CARR","ER), QUANDO DO SEU RETORNO PARA TERMINO DOS AJUSTES DO SIST. ELETRICO       ",(null)
"01",23676,1,"**MAND FX 8050 COD 102G040/42 (9 DENTES GR) - FURLAN PESO 420 K**           ",(null),(null),(null),(null)
"01",20775,7,"REVESTIMENTO LAT. INFERIOR DIR C 140 METSO 219 KG                           ",(null),(null),(null),(null)
"01",20775,8,"REVSTIMENTO LAT INF ESQUERDO C 140 METSO 219 KG                             ",(null),(null),(null),(null)
"01",20775,9,"REVEST LAT SUP DIR. C 140 340KG                                             ",(null),(null),(null),(null)
"01",20775,10,"REVEST LAT SUP ESQ C 140 METSO - 340 KG                                     ",(null),(null),(null),(null)
"01",26160,1,"EM: 01 TESOURA TIPO GUILHOTINA MOD. TJ-077, CONFORME OMS 199/200/201/202    ",(null),(null),(null),(null)
"01",27994,0,"1) REALIZAR O DEPOSITO                                                      ",(null),(null),(null),(null)
"01",26166,0,"1) PECAS A SEREM UTILIZADAS EM MANUTENCAO A SER EXECUTADA CONF. OMS 199/200/","201/202                                                                     ","2) PRAZO DE ENTREGA: 25 DIAS UTEIS A CONTAR DA DATA DA CONFIRMACAO DO PEDIDO",(null),(null)
"01",21050,1,"PLACA REVESTIMENTO (MANGANES) POS 1 PESO 345 KG                             ",(null),(null),(null),(null)
"01",23099,0,"PRECO POR KG                                                                ","PRAZO DE ENTREGA A COMBINAR                                                 ","VALOR DO MODELO: R$ 9.830,00 (ORCAMENTO EM ANEXO)                           ",(null),(null)
"01",23099,1,"MATERIAL: ASTM A 216 GR. WCA - SAE 1020 (MBJ-A1)                            ",(null),(null),(null),(null)
"01",28237,0,"1) PRAZO DE ENTREGA: 15 DIAS A CONTAR DA DATA DA CONFIRMACAO DO PEDIDO      ",(null),(null),(null),(null)
"01",23922,1,"**QUEIXO INF 22531**                                                        ",(null),(null),(null),(null)
"01",23922,2,"**REVEST SUPERIOR 22533*                                                    ",(null),(null),(null),(null)
"01",23922,3,"*22901*                                                                     ",(null),(null),(null),(null)
"01",23676,0,"** R$ 20,10/ KG - M6**                                                      ",(null),(null),(null),(null)
"01",23924,1,"**CUNHA INF.LADO DIREITO 5941.224.8000- 100KG * FACO 100/60*                ",(null),(null),(null),(null)
"01",23924,2,"*CUNHA INF.LADO ESQUERDO 5941.224.9000- 100KG * FACO 100/60                 ",(null),(null),(null),(null)
"01",23924,3,"*CUNHA SUP.LADO ESQUERDO 5931.224.7000 - 200 KG * FACO 100/60 *             ",(null),(null),(null),(null)
"01",176,0,"1) ORDEM DE MANUTENCAO N∫ 390                                               ",(null),(null),(null),(null)
"01",23924,4,"*CUNHA SUP.LADO DIREITO 5931.224.6000 - 200KG * FACO 100/60                 ",(null),(null),(null),(null)
"01",23924,5,"*MAND.FIXA (7 DENTES -W.T) 1021.320.6000 - 1310 KG * FACO 100/60            ",(null),(null),(null),(null)
"01",19430,1,"EM: 01 BRITADOR CONE MOD.950-B, CONFORME RAET                               ",(null),(null),(null),(null)
"01",27566,0,"- CERTIFICADO ANALISE QUIM.                                                 ","- PRAZO A COMBINAR APOS RECEBIMENTO DO MODELO E PEDIDO DE COMPRAS           ",(null),(null),(null)
"01",27520,0,"- CERTIFICADO DE ANALISE QUIMICA                                            ","- PRAZO DE ENTREGA:25-30 DIAS APOS RECEBIMENTO DO MODELO E PEDIDO DE COMPRAS",(null),(null),(null)
"01",22157,0,(null),"2) MATERIAL: ASTM A128 GR.                                                  ","3) FORNECER CERTIFICADO DE ANALISE QUIMICA                                  ",(null),(null)
"01",27520,1,"- ANEL - ÿ451 X ÿ418 X 120 - MATERIAL- I4 INOX 316L - C SOBREMETAL 80KG PECA",(null),(null),(null),(null)
"01",27520,2,"- ANEL - ÿ280 X ÿ247 X 120 - MATERIAL- I4 INOX 316L - C SOBREMETAL 50KG PECA",(null),(null),(null),(null)
"01",176,1,"01 ROTOR ""CD"" MM7275                                                        ",(null),(null),(null),(null)
"01",19430,0,"1) ASSIST NCIA T…CINCA PRESTADA CONFORME RAET                               ","2) DESPESAS DE VIAGEM (DESLOCAMENTO/ESTADIA/REFEICAO) A CARGO  DA MINERADORA","TUPY                                                                        ",(null),(null)
"01",19468,1,"CANALETA DO QUEIXO E DA CUNHA (7,5 KG)                                      ",(null),(null),(null),(null)
"01",19468,2,"CUNHA DE APOIO 28,5 KG                                                      ",(null),(null),(null),(null)
"01",18933,0,"PRAZO DE ENTREGA 20 DIAS UTEIS A CONTAR DA DATA DE CONFIRMACAO DO PEDIDO    ",(null),(null),(null),(null)
"01",27566,1,"- ANEL - ÿ1065 X 813 X 81 - APROX. 460KG - MATERIAL 304                     ",(null),(null),(null),(null)
"01",18203,1,"CUNHA LAT SUP DIR - 59428061000                                             ",(null),(null),(null),(null)
"01",18203,2,"CUNHA LAT SUP ESQ - 59428062000                                             ",(null),(null),(null),(null)
"01",18203,3,"CUNHA LAT INF DIR 59428063000                                               ",(null),(null),(null),(null)
"01",18203,4,"CUNHA LAT ESQ - 59428064000                                                 ",(null),(null),(null),(null)
"01",8887,0,"1) AS QUANTIDADES INFORMADAS SAO NECESSARIAS PARA A FORMACAO DE 01 JOGO     ",(null),(null),(null),(null)
"01",26659,0,"45/50 DIAS A CONTAR DA DATA DO PEDIDO.                                      ",(null),(null),(null),(null)
"01",22038,1,"*ASTM A-297 GR HK  PRECO P/KG R$ 36,00 PRAZO DE ENTREGA 40/45 DIAS          ",(null),(null),(null),(null)
"01",21903,1,"- MANTA P/ FINOS MM 0384067 - HP 300 935 KG - METSO                         ",(null),(null),(null),(null)
"01",23072,1,"** P. E : ATE 3 DIAS A CONTAR DA DATA DE DEPOSITO**                         ",(null),(null),(null),(null)
"01",21903,2,"-REVESTIMENTO P/ FINOS MM 0392817 HP 300 770 KG METSO                       ",(null),(null),(null),(null)
"01",23067,1,"** P.E: ATE 3 DIAS A CONTAR DA DATA DE DEPOSITO**                           ",(null),(null),(null),(null)
"01",23624,6,"**ANEL DE CORTE 1063914005 - HP 200**                                       ",(null),(null),(null),(null)
"01",23931,4,"*MANTA MOVEL HP 4 N 55309257 1060 KG*                                       ",(null),(null),(null),(null)
"01",30612,0,"PRAZO DE ENTREGA 60/70 DIAS A CONTAR DA DATA DO PEDIDO.                     ",(null),(null),(null),(null)
"01",23154,0,"1) A/C FISCAL /  EXPEDICAO : CLIENTE NAO CONTRIBUINTE, RECOLHER GUIA        ",(null),(null),(null),(null)
"01",29844,1,"         ** TRILHO 842,5X1215X266 DES.30162907 ASTM A128 GR C -(M6) 346,94KG",(null),(null),(null),(null)
"01",29844,2,"         ** TRILHO 842,5X1215X266 DES.30162908 ASTM A128 GR C -(M6) 394,51KG",(null),(null),(null),(null)
"01",21903,4,"- REVESTIMENTO EXTRA GROSSO HP 300 MM0392819 965 KG                         ",(null),(null),(null),(null)
